,Year,NAME,TRACT,STATE,COUNTY,ACS_GEO_ID,ACS_N_TOTAL_POP,ACS_N_MALE,ACS_N_FEMALE,ACS_MED_AGE,ACS_MED_AGE_M,ACS_MED_AGE_F,ACS_N_RACE_TOTAL_POP,ACS_N_RACE_WHITE,ACS_N_RACE_BLACK,ACS_N_RACE_AMERIND,ACS_N_RACE_ASIAN,ACS_N_RACE_HAWPACISL,ACS_N_RACE_OTHER,ACS_N_RACE_TWOORMORE,ACS_N_ETHN_HISPLAT_Y,ACS_N_ETHN_HISPLAT_N,ACS_MED_INCOME,ACS_MED_INCOME_PAST_12MO,ACS_N_POVERTY_STAT,ACS_N_POVERTY_STAT_BELOW_100_PCT,ACS_N_POVERTY_STAT_100_TO_149_PCT,ACS_N_POVERTY_STAT_ABOVE_150_PCT,ACS_N_INSURED_NON_INST,ACS_N_INSURED_NON_INST_UNDER_19,ACS_N_INSURED_NON_INST_19_TO_64,ACS_N_INSURED_NON_INST_OVER_65,ACS_N_DISABIL_Y,ACS_N_DISABIL_N
413,2018,"Census Tract 9774, Jasper County, Illinois",977400,17,79,1400000US17079977400,2745,1207,1538,44.0,43.5,44.5,2716,2629,52,0,0,0,35,8,19,2613,22361.0,22361.0,2554,591,239,1724,2390,619,1227,544,628,1762
414,2018,"Census Tract 504, Jefferson County, Illinois",50400,17,81,1400000US17081050400,5287,3687,1600,39.9,39.6,43.1,5159,4246,864,11,31,0,7,56,301,3960,27696.0,27696.0,3108,472,295,2341,2968,780,1622,566,554,2414
415,2018,"Census Tract 510, Jefferson County, Illinois",51000,17,81,1400000US17081051000,1519,718,801,24.0,24.5,23.4,1343,607,686,4,27,0,19,142,152,561,12386.0,12386.0,1385,685,155,545,1306,594,596,116,291,1015
416,2018,"Census Tract 502, Jefferson County, Illinois",50200,17,81,1400000US17081050200,3057,1519,1538,39.4,39.1,39.5,2949,2934,9,2,4,0,0,56,13,2921,27935.0,27935.0,2999,317,277,2405,2756,772,1496,488,351,2405
417,2018,"Census Tract 507, Jefferson County, Illinois",50700,17,81,1400000US17081050700,4175,2052,2123,37.3,34.8,41.5,3814,3746,18,5,45,0,0,254,63,3683,30297.0,30297.0,4050,709,397,2944,4010,1000,2222,788,756,3254
418,2018,"Census Tract 508, Jefferson County, Illinois",50800,17,81,1400000US17081050800,4141,1964,2177,46.6,47.0,46.1,4063,4026,4,12,17,0,4,27,11,4019,27602.0,27602.0,3985,703,240,3042,3742,753,2137,852,628,3114
419,2018,"Census Tract 503, Jefferson County, Illinois",50300,17,81,1400000US17081050300,4535,2262,2273,41.7,41.8,41.6,4415,4375,16,2,10,0,12,80,29,4355,26364.0,26364.0,4486,717,226,3543,4335,1205,2360,770,739,3596
420,2018,"Census Tract 511, Jefferson County, Illinois",51100,17,81,1400000US17081051100,2196,1109,1087,41.5,34.0,49.4,2125,2030,64,0,10,0,21,59,182,1882,18889.0,18889.0,2167,625,278,1264,2008,509,1126,373,597,1411
421,2018,"Census Tract 505, Jefferson County, Illinois",50500,17,81,1400000US17081050500,3604,1608,1996,47.0,42.5,51.4,3493,2967,430,0,96,0,0,30,2,2965,23527.0,23527.0,3402,828,368,2206,3348,690,1764,894,893,2455
422,2018,"Census Tract 509, Jefferson County, Illinois",50900,17,81,1400000US17081050900,2763,1268,1495,32.5,33.0,32.2,2663,1900,763,0,0,0,0,86,38,1876,17482.0,17482.0,2720,860,325,1535,2620,804,1500,316,742,1878
423,2018,"Census Tract 506, Jefferson County, Illinois",50600,17,81,1400000US17081050600,2923,1406,1517,51.1,48.6,51.3,2877,2427,279,0,160,0,11,16,91,2350,32104.0,32104.0,2804,140,112,2552,2756,490,1617,649,507,2249
424,2018,"Census Tract 501, Jefferson County, Illinois",50100,17,81,1400000US17081050100,3969,1974,1995,45.7,45.8,45.6,3830,3754,9,8,40,0,19,94,81,3698,32165.0,32165.0,3906,330,312,3264,3792,900,2143,749,573,3219
425,2018,"Census Tract 3204, Cook County, Illinois",320400,17,31,1400000US17031320400,3204,1481,1723,21.2,21.2,21.2,3038,2200,316,0,504,9,9,161,246,2020,6794.0,6794.0,1132,119,8,1005,2949,514,2230,205,188,2761
426,2018,"Census Tract 205, Cook County, Illinois",20500,17,31,1400000US17031020500,6584,3262,3322,32.6,34.2,32.2,5960,2437,837,0,2340,0,346,541,1629,1098,21505.0,21505.0,6260,1634,1276,3350,5196,1567,2893,736,516,4680
427,2018,"Census Tract 318, Cook County, Illinois",31800,17,31,1400000US17031031800,1857,988,869,34.2,33.8,34.7,1735,1480,48,0,133,0,74,55,192,1384,49375.0,49375.0,1790,132,49,1609,1711,275,1321,115,126,1585
428,2018,"Census Tract 321, Cook County, Illinois",32100,17,31,1400000US17031032100,6837,3249,3588,36.5,37.0,35.6,6336,5529,267,0,227,0,313,389,1569,4442,41789.0,41789.0,6586,1590,397,4599,6082,517,4935,630,926,5156
429,2018,"Census Tract 401, Cook County, Illinois",40100,17,31,1400000US17031040100,3879,1948,1931,37.2,37.4,37.0,3702,3145,208,16,170,0,163,83,703,2620,45000.0,45000.0,3573,418,209,2946,3384,702,2414,268,167,3217
430,2018,"Census Tract 503, Cook County, Illinois",50300,17,31,1400000US17031050300,2723,1336,1387,38.0,37.8,38.1,2589,2190,0,0,307,0,92,120,654,1718,50430.0,50430.0,2709,264,53,2392,2555,596,1641,318,180,2375
431,2018,"Census Tract 512, Cook County, Illinois",51200,17,31,1400000US17031051200,1594,783,811,31.8,32.4,30.6,1461,1284,100,0,65,0,12,79,77,1229,62604.0,62604.0,1477,71,45,1361,1512,367,1130,15,31,1481
432,2018,"Census Tract 602, Cook County, Illinois",60200,17,31,1400000US17031060200,2324,1129,1195,31.7,31.4,33.3,2219,1982,33,0,141,9,54,64,435,1605,46154.0,46154.0,2283,356,139,1788,2077,411,1528,138,62,2015
433,2018,"Census Tract 610, Cook County, Illinois",61000,17,31,1400000US17031061000,2208,1267,941,29.9,30.3,29.5,2136,1964,36,0,117,0,19,52,243,1750,63130.0,63130.0,2188,318,62,1808,2134,128,1942,64,94,2040
434,2018,"Census Tract 624, Cook County, Illinois",62400,17,31,1400000US17031062400,1576,789,787,33.6,34.9,31.8,1499,1340,66,0,54,0,39,30,39,1340,64233.0,64233.0,1529,58,29,1442,1527,256,1101,170,138,1389
435,2018,"Census Tract 702, Cook County, Illinois",70200,17,31,1400000US17031070200,4283,2316,1967,29.7,30.5,29.1,4181,3593,225,0,338,0,25,62,240,3417,63351.0,63351.0,4037,392,85,3560,4040,539,3439,62,82,3958
436,2018,"Census Tract 703, Cook County, Illinois",70300,17,31,1400000US17031070300,3575,1878,1697,28.2,27.9,28.7,3352,3151,43,0,158,0,0,137,157,2994,69951.0,69951.0,3489,276,59,3154,3505,487,2921,97,67,3438
437,2018,"Census Tract 106, Cook County, Illinois",10600,17,31,1400000US17031010600,6271,3199,3072,33.0,31.2,36.3,6050,4186,1030,0,162,0,672,201,1370,3517,26242.0,26242.0,6077,1487,515,4075,4976,884,3688,404,408,4568
438,2018,"Census Tract 204, Cook County, Illinois",20400,17,31,1400000US17031020400,4236,2055,2181,38.8,38.5,38.9,4077,2406,867,0,631,0,173,128,811,1777,33169.0,33169.0,4200,759,415,3026,3770,1052,2010,708,431,3339
439,2018,"Census Tract 310, Cook County, Illinois",31000,17,31,1400000US17031031000,4089,2020,2069,36.3,37.6,34.6,3854,3336,190,0,250,0,78,187,743,2704,47132.0,47132.0,4024,276,323,3425,3685,469,2840,376,256,3429
440,2018,"Census Tract 403, Cook County, Illinois",40300,17,31,1400000US17031040300,2925,1207,1718,42.9,46.8,40.4,2717,1858,125,0,734,0,0,190,343,1539,31819.0,31819.0,2815,40,158,2617,2786,465,1800,521,417,2369
441,2018,"Census Tract 506, Cook County, Illinois",50600,17,31,1400000US17031050600,2177,1076,1101,35.4,40.0,33.4,2103,2007,3,0,93,0,0,39,112,1895,64063.0,64063.0,2142,176,14,1952,2115,325,1635,155,123,1992
442,2018,"Census Tract 605, Cook County, Illinois",60500,17,31,1400000US17031060500,1295,550,745,44.8,41.5,47.3,1251,1025,73,0,136,0,17,37,228,830,32813.0,32813.0,1288,293,77,918,1271,187,645,439,211,1060
443,2018,"Census Tract 609, Cook County, Illinois",60900,17,31,1400000US17031060900,7114,3489,3625,34.8,38.3,33.7,6979,5859,564,115,319,0,122,108,1162,4819,44708.0,44708.0,7087,631,445,6011,6646,447,5508,691,670,5976
444,2018,"Census Tract 618, Cook County, Illinois",61800,17,31,1400000US17031061800,1340,742,598,27.8,28.1,27.1,1236,997,79,0,126,0,34,97,135,919,47708.0,47708.0,1213,153,38,1022,1261,181,1017,63,52,1209
445,2018,"Census Tract 623, Cook County, Illinois",62300,17,31,1400000US17031062300,1602,851,751,30.8,31.7,30.2,1500,1330,28,0,122,0,20,77,52,1304,68500.0,68500.0,1577,68,22,1487,1593,295,1223,75,23,1570
446,2018,"Census Tract 704, Cook County, Illinois",70400,17,31,1400000US17031070400,3237,1611,1626,33.3,33.7,32.7,3161,2628,218,0,280,0,35,55,138,2525,62094.0,62094.0,3216,330,235,2651,3188,402,2333,453,361,2827
447,2018,"Census Tract 706, Cook County, Illinois",70600,17,31,1400000US17031070600,3257,1722,1535,30.2,28.3,31.0,3177,2967,12,0,187,0,11,20,303,2685,82684.0,82684.0,3197,154,129,2914,3225,852,2272,101,54,3171
448,2018,"Census Tract 4005, Cook County, Illinois",400500,17,31,1400000US17031400500,1797,640,1157,30.1,24.3,32.4,1777,16,1754,7,0,0,0,20,12,4,20890.0,20890.0,1770,494,425,851,1562,497,916,149,298,1264
449,2018,"Census Tract 4101, Cook County, Illinois",410100,17,31,1400000US17031410100,2176,905,1271,32.9,35.2,32.5,2016,952,801,0,158,0,105,136,310,760,29725.0,29725.0,2152,459,107,1586,1840,208,1337,295,120,1720
450,2018,"Census Tract 4102, Cook County, Illinois",410200,17,31,1400000US17031410200,1586,841,745,26.7,26.8,26.7,1545,811,359,10,316,0,49,41,221,646,21496.0,21496.0,1353,408,118,827,1516,176,1265,75,65,1451
451,2018,"Census Tract 4106, Cook County, Illinois",410600,17,31,1400000US17031410600,2699,1221,1478,28.4,30.5,25.7,2488,1209,944,0,317,0,18,197,267,1035,21716.0,21716.0,2577,792,352,1433,2565,506,1771,288,220,2345
452,2018,"Census Tract 4110, Cook County, Illinois",411000,17,31,1400000US17031411000,3169,1399,1770,50.5,47.6,50.7,3047,1542,1233,0,204,0,68,122,170,1431,48125.0,48125.0,2866,268,290,2308,2820,246,1736,838,330,2490
453,2018,"Census Tract 4308, Cook County, Illinois",430800,17,31,1400000US17031430800,1756,724,1032,39.7,31.2,43.5,1726,57,1649,0,0,0,20,0,29,57,24576.0,24576.0,1717,470,87,1160,1570,417,933,220,231,1339
454,2018,"Census Tract 4309, Cook County, Illinois",430900,17,31,1400000US17031430900,1572,656,916,37.2,36.1,42.2,1537,1,1535,0,1,0,0,12,0,1,25536.0,25536.0,1549,432,61,1056,1492,343,890,259,344,1148
455,2018,"Census Tract 4403, Cook County, Illinois",440300,17,31,1400000US17031440300,4577,2327,2250,48.8,42.0,50.8,4461,31,4430,0,0,0,0,89,0,31,27500.0,27500.0,4550,744,437,3369,4020,821,2229,970,869,3151
456,2018,"Census Tract 4406, Cook County, Illinois",440600,17,31,1400000US17031440600,1807,810,997,47.0,39.6,50.5,1807,0,1807,0,0,0,0,0,8,0,35714.0,35714.0,1807,175,40,1592,1633,346,911,376,227,1406
457,2018,"Census Tract 4606, Cook County, Illinois",460600,17,31,1400000US17031460600,1008,506,502,34.2,31.1,39.1,995,207,788,0,0,0,0,0,207,7,16385.0,16385.0,995,183,305,507,825,199,524,102,168,657
458,2018,"Census Tract 8066, Cook County, Illinois",806600,17,31,1400000US17031806600,3717,1967,1750,38.4,35.7,40.1,3466,2725,27,0,425,0,289,223,1056,2049,31149.0,31149.0,3678,208,100,3370,3522,894,2059,569,389,3133
459,2018,"Census Tract 4109, Cook County, Illinois",410900,17,31,1400000US17031410900,3369,1476,1893,32.7,32.8,32.6,3130,1799,860,3,348,0,120,205,379,1616,45000.0,45000.0,3251,692,164,2395,3189,524,2130,535,258,2931
460,2018,"Census Tract 4303, Cook County, Illinois",430300,17,31,1400000US17031430300,2398,967,1431,25.9,18.4,27.4,2352,35,2310,0,7,0,0,16,32,18,16918.0,16918.0,2346,1341,352,653,2273,972,1174,127,321,1952
461,2018,"Census Tract 1706, Cook County, Illinois",170600,17,31,1400000US17031170600,2468,1073,1395,46.6,46.7,46.5,2387,2240,15,0,92,0,40,57,398,1882,35781.0,35781.0,2444,118,138,2188,2385,491,1385,509,238,2147
462,2018,"Census Tract 6009, Cook County, Illinois",600900,17,31,1400000US17031600900,3466,1665,1801,36.3,37.4,35.1,3429,1869,281,12,1115,0,152,37,609,1448,27390.0,27390.0,3439,385,420,2634,2941,605,2043,293,237,2704
463,2018,"Census Tract 6303, Cook County, Illinois",630300,17,31,1400000US17031630300,5474,2921,2553,27.6,27.8,27.5,5149,2990,38,15,54,0,2052,254,5045,304,20654.0,20654.0,5354,555,1113,3686,4637,1909,2345,383,298,4339
464,2018,"Census Tract 8287.02, Cook County, Illinois",828702,17,31,1400000US17031828702,4966,2406,2560,43.3,40.3,45.3,4768,1100,3565,0,4,0,99,167,368,875,28583.0,28583.0,4783,807,535,3441,4505,1165,2546,794,615,3890
465,2018,"Census Tract 8300.01, Cook County, Illinois",830001,17,31,1400000US17031830001,2486,1040,1446,58.8,51.5,62.3,2455,2239,133,0,59,0,24,31,491,1772,22485.0,22485.0,2486,366,306,1814,2314,308,992,1014,468,1846
466,2018,"Census Tract 8195, Cook County, Illinois",819500,17,31,1400000US17031819500,3237,1537,1700,40.0,38.6,43.4,3145,2353,726,0,66,0,0,71,348,2018,38452.0,38452.0,3045,246,261,2538,3024,811,1653,560,341,2683
467,2018,"Census Tract 4607, Cook County, Illinois",460700,17,31,1400000US17031460700,2636,1032,1604,25.0,25.0,25.0,2524,869,1429,0,18,0,208,87,1049,85,19167.0,19167.0,2592,1154,384,1054,2397,1005,1054,338,236,2161
468,2018,"Census Tract 4910, Cook County, Illinois",491000,17,31,1400000US17031491000,4239,2210,2029,30.3,27.8,34.6,4172,57,4061,13,8,0,33,37,18,57,11387.0,11387.0,4209,2047,622,1540,3946,1221,2192,533,793,3153
469,2018,"Census Tract 8098, Cook County, Illinois",809800,17,31,1400000US17031809800,2769,1419,1350,41.0,41.1,41.0,2652,2244,165,0,157,0,86,85,151,2142,39375.0,39375.0,2371,335,44,1992,2353,550,1557,246,82,2271
470,2018,"Census Tract 8101, Cook County, Illinois",810100,17,31,1400000US17031810100,4675,2195,2480,37.5,37.3,37.7,4379,3238,740,2,249,0,150,180,465,2850,39672.0,39672.0,4491,482,115,3894,4457,974,2996,487,332,4125
471,2018,"Census Tract 8103.01, Cook County, Illinois",810301,17,31,1400000US17031810301,4341,2151,2190,43.1,40.2,44.0,4220,2463,1555,0,77,0,125,74,1087,1553,32382.0,32382.0,4195,535,188,3472,3896,1046,2313,537,366,3530
472,2018,"Census Tract 8114.01, Cook County, Illinois",811401,17,31,1400000US17031811401,4596,2464,2132,42.0,35.9,44.6,4427,3346,29,24,360,0,668,111,1757,2291,31844.0,31844.0,4524,284,409,3831,4352,1036,2559,757,544,3808
473,2018,"Census Tract 8200, Cook County, Illinois",820000,17,31,1400000US17031820000,2196,1130,1066,41.3,41.3,41.3,2171,1721,25,0,425,0,0,19,212,1517,70114.0,70114.0,2190,63,34,2093,2159,762,1074,323,135,2024
474,2018,"Census Tract 8010, Cook County, Illinois",801000,17,31,1400000US17031801000,5216,2441,2775,47.0,47.5,46.8,5033,4100,9,0,914,0,10,136,103,4043,48356.0,48356.0,5169,296,122,4751,5083,1320,2855,908,419,4664
475,2018,"Census Tract 7108, Cook County, Illinois",710800,17,31,1400000US17031710800,4741,1989,2752,44.8,31.9,48.0,4696,4,4630,25,37,0,0,0,0,4,25645.0,25645.0,4696,1162,612,2922,4429,818,2732,879,972,3457
476,2018,"Census Tract 7304, Cook County, Illinois",730400,17,31,1400000US17031730400,4067,1863,2204,37.9,33.5,43.9,3967,69,3898,0,0,0,0,77,55,63,27767.0,27767.0,4031,527,434,3070,3872,772,2289,811,709,3163
477,2018,"Census Tract 7505, Cook County, Illinois",750500,17,31,1400000US17031750500,5893,2625,3268,44.0,40.5,46.5,5673,1137,4532,0,4,0,0,206,338,971,29674.0,29674.0,5541,1354,59,4128,5021,1349,2565,1107,1116,3905
478,2018,"Census Tract 8001, Cook County, Illinois",800100,17,31,1400000US17031800100,2498,1192,1306,47.7,49.2,45.1,2442,2284,0,0,118,0,40,34,50,2274,105786.0,105786.0,2476,55,8,2413,2483,777,1191,515,161,2322
479,2018,"Census Tract 8013, Cook County, Illinois",801300,17,31,1400000US17031801300,4426,2147,2279,44.5,41.4,47.8,4278,3810,67,0,355,6,40,87,86,3769,66731.0,66731.0,4279,173,101,4005,4216,1303,2190,723,326,3890
480,2018,"Census Tract 8016.01, Cook County, Illinois",801601,17,31,1400000US17031801601,4527,2145,2382,49.7,50.3,49.2,4425,3741,36,0,634,0,14,48,38,3717,46750.0,46750.0,4327,230,110,3987,4270,902,2238,1130,390,3880
481,2018,"Census Tract 8016.06, Cook County, Illinois",801606,17,31,1400000US17031801606,5907,2756,3151,52.2,48.8,53.3,5781,4971,0,0,810,0,0,126,93,4917,53191.0,53191.0,5907,332,57,5518,5705,1177,2955,1573,514,5191
482,2018,"Census Tract 8039.01, Cook County, Illinois",803901,17,31,1400000US17031803901,3581,1827,1754,46.2,39.9,52.4,3486,2988,59,69,281,0,89,59,296,2859,48242.0,48242.0,3545,282,138,3125,3465,616,1981,868,491,2974
483,2018,"Census Tract 8041.06, Cook County, Illinois",804106,17,31,1400000US17031804106,7328,3260,4068,42.0,42.5,41.8,6959,4795,99,16,1922,0,127,311,451,4557,49587.0,49587.0,7270,229,252,6789,6877,1813,4110,954,379,6498
484,2018,"Census Tract 8060.01, Cook County, Illinois",806001,17,31,1400000US17031806001,5576,2739,2837,38.1,35.4,40.7,5254,2571,270,64,2203,0,146,227,692,2064,27203.0,27203.0,5481,470,569,4442,4651,853,3130,668,475,4176
485,2018,"Census Tract 8065.02, Cook County, Illinois",806502,17,31,1400000US17031806502,4483,2206,2277,39.6,39.2,40.6,4254,3329,136,0,394,0,395,168,1430,2328,32656.0,32656.0,4422,222,265,3935,4155,999,2537,619,460,3695
486,2018,"Census Tract 8097, Cook County, Illinois",809700,17,31,1400000US17031809700,3658,1765,1893,43.1,42.5,43.3,3177,1645,991,0,71,0,470,395,826,1417,35555.0,35555.0,3558,168,206,3184,3519,992,1971,556,403,3116
487,2018,"Census Tract 8107.02, Cook County, Illinois",810702,17,31,1400000US17031810702,3851,1716,2135,38.3,40.0,37.3,3762,2750,131,79,155,0,647,80,1552,1988,22137.0,22137.0,3639,312,435,2892,3388,860,1919,609,480,2908
488,2018,"Census Tract 8120, Cook County, Illinois",812000,17,31,1400000US17031812000,5169,2494,2675,42.8,40.9,46.3,4987,4422,202,0,235,0,128,119,245,4298,78750.0,78750.0,5079,139,42,4898,5054,1540,2592,922,375,4679
489,2018,"Census Tract 8122, Cook County, Illinois",812200,17,31,1400000US17031812200,3989,2003,1986,43.2,41.0,44.7,3724,3073,455,0,110,0,86,246,181,2914,79917.0,79917.0,3906,118,62,3726,3881,1197,2163,521,184,3697
490,2018,"Census Tract 8124, Cook County, Illinois",812400,17,31,1400000US17031812400,3254,1656,1598,42.7,39.9,44.3,3083,2678,174,0,220,11,0,150,99,2591,76554.0,76554.0,3233,137,85,3011,3216,967,1787,462,246,2970
491,2018,"Census Tract 8145, Cook County, Illinois",814500,17,31,1400000US17031814500,5600,2642,2958,34.1,32.0,34.5,5505,2346,233,36,0,0,2890,32,4744,653,30374.0,30374.0,5107,162,419,4526,4567,1471,2669,427,227,4340
492,2018,"Census Tract 8157.01, Cook County, Illinois",815701,17,31,1400000US17031815701,3616,1836,1780,42.8,42.3,42.9,3525,3344,42,8,36,0,95,70,460,3036,53736.0,53736.0,3595,98,102,3395,3578,1010,2018,550,319,3259
493,2018,"Census Tract 8167, Cook County, Illinois",816700,17,31,1400000US17031816700,2821,1434,1387,34.2,34.0,34.2,2727,1721,223,0,68,0,715,84,2059,469,25478.0,25478.0,2811,540,374,1897,2239,709,1200,330,272,1967
494,2018,"Census Tract 2714, Cook County, Illinois",271400,17,31,1400000US17031271400,1189,591,598,30.0,25.7,33.2,1070,53,993,0,24,0,0,110,23,37,17635.0,17635.0,1172,558,143,471,1113,427,572,114,184,929
495,2018,"Census Tract 2801, Cook County, Illinois",280100,17,31,1400000US17031280100,6447,3209,3238,32.9,33.3,32.6,6034,4641,212,0,1181,0,0,270,287,4354,84840.0,84840.0,6304,487,139,5678,6320,326,5524,470,63,6257
496,2018,"Census Tract 1702, Cook County, Illinois",170200,17,31,1400000US17031170200,4106,2028,2078,36.5,37.9,34.8,3955,3098,0,0,316,0,541,87,1601,2125,30966.0,30966.0,4042,285,116,3641,3539,928,2030,581,380,3159
497,2018,"Census Tract 2210, Cook County, Illinois",221000,17,31,1400000US17031221000,2774,1364,1410,29.9,29.1,30.5,2694,2076,294,6,44,0,274,51,1664,741,30638.0,30638.0,2734,698,405,1631,2437,760,1550,127,246,2191
498,2018,"Census Tract 2302, Cook County, Illinois",230200,17,31,1400000US17031230200,2149,1108,1041,31.4,28.6,35.0,1978,926,349,39,43,0,621,129,1405,313,24044.0,24044.0,2107,445,456,1206,1676,554,1008,114,168,1508
499,2018,"Census Tract 2305, Cook County, Illinois",230500,17,31,1400000US17031230500,3489,1601,1888,35.5,35.5,35.6,3217,899,334,0,154,0,1830,202,2864,67,16980.0,16980.0,3419,1205,834,1380,2875,949,1595,331,437,2438
500,2018,"Census Tract 2412, Cook County, Illinois",241200,17,31,1400000US17031241200,1797,893,904,32.2,31.6,32.7,1667,1342,46,0,181,0,98,103,388,1082,49630.0,49630.0,1770,131,131,1508,1722,234,1276,212,123,1599
501,2018,"Census Tract 2428, Cook County, Illinois",242800,17,31,1400000US17031242800,1542,841,701,34.4,34.6,34.0,1515,1461,14,5,10,0,25,27,318,1173,52617.0,52617.0,1527,85,33,1409,1448,347,955,146,125,1323
502,2018,"Census Tract 2432, Cook County, Illinois",243200,17,31,1400000US17031243200,2206,1093,1113,31.1,32.4,29.8,2150,1789,73,0,69,0,219,34,657,1386,62263.0,62263.0,2165,246,84,1835,2054,440,1566,48,45,2009
503,2018,"Census Tract 2603, Cook County, Illinois",260300,17,31,1400000US17031260300,1430,669,761,35.9,34.9,36.2,1418,22,1396,0,0,0,0,0,0,22,19783.0,19783.0,1418,535,312,571,1248,334,756,158,280,968
504,2018,"Census Tract 2604, Cook County, Illinois",260400,17,31,1400000US17031260400,1145,475,670,36.2,36.8,29.3,1130,24,1106,0,0,0,0,0,0,24,16912.0,16912.0,1130,342,454,334,1028,347,475,206,170,858
505,2018,"Census Tract 2610, Cook County, Illinois",261000,17,31,1400000US17031261000,2321,916,1405,32.4,27.8,35.0,2258,67,2134,0,0,0,57,41,115,9,19420.0,19420.0,2299,662,436,1201,2002,664,1052,286,459,1543
506,2018,"Census Tract 2705, Cook County, Illinois",270500,17,31,1400000US17031270500,1478,523,955,31.0,30.3,34.2,1478,5,1399,0,0,0,74,0,97,0,11677.0,11677.0,1464,741,249,474,1382,390,836,156,286,1096
507,2018,"Census Tract 2715, Cook County, Illinois",271500,17,31,1400000US17031271500,1623,851,772,30.0,22.2,38.3,1530,88,1424,0,0,0,18,52,20,88,18980.0,18980.0,1582,561,306,715,1505,527,837,141,185,1320
508,2018,"Census Tract 2306, Cook County, Illinois",230600,17,31,1400000US17031230600,7303,3626,3677,26.4,26.1,27.6,6912,1584,1637,49,0,0,3642,337,5264,137,24118.0,24118.0,7207,1870,969,4368,5661,2165,3221,275,692,4969
509,2018,"Census Tract 2215, Cook County, Illinois",221500,17,31,1400000US17031221500,2822,1549,1273,35.0,35.5,34.2,2706,2281,200,0,199,0,26,54,676,1687,37353.0,37353.0,2760,283,224,2253,2511,389,1753,369,212,2299
510,2018,"Census Tract 2301, Cook County, Illinois",230100,17,31,1400000US17031230100,1794,892,902,29.7,30.0,29.0,1700,982,294,0,69,0,355,88,847,568,30378.0,30378.0,1784,452,263,1069,1660,422,1136,102,125,1535
511,2018,"Census Tract 2403, Cook County, Illinois",240300,17,31,1400000US17031240300,1215,648,567,32.4,32.8,31.8,1112,965,53,0,76,0,18,57,54,935,78889.0,78889.0,1169,42,35,1092,1178,198,929,51,61,1117
512,2018,"Census Tract 2413, Cook County, Illinois",241300,17,31,1400000US17031241300,2090,1016,1074,30.6,32.5,28.2,1890,1437,198,0,35,0,220,116,321,1373,62964.0,62964.0,1786,219,42,1525,1853,414,1373,66,42,1811
513,2018,"Census Tract 2415, Cook County, Illinois",241500,17,31,1400000US17031241500,2930,1469,1461,30.3,30.6,29.6,2814,2429,114,0,140,0,131,106,495,2116,64170.0,64170.0,2920,379,44,2497,2813,442,2335,36,79,2734
